,av_depth,max_depth,min_depth,num_acl,num_advcl,num_sent,num_tok,av_tok_before_root,av_len_sent,num_cl,num_tu,num_compl_tu,num_coord,num_adj_noun,num_part_noun,num_noun_inf,pos_sim_nei,lemma_sim_nei,pos_sim_all,lemma_sim_all,name,errors,type
1699,5.0,10,2,5,2,13,237,4.0,18.23076923076923,19,14,5,5,24,1,4,16.666666666666668,21.75,17.324037999037998,23.244847282347283,Exam2016_OR_95_2.txt,2,2
1701,3.6,6,0,5,5,15,370,6.466666666666668,24.66666666666667,37,19,18,14,14,0,4,23.214285714285715,29.142857142857142,27.127965288679576,33.970001823573256,Exam2016_MTsy_31_2.txt,4,2
1702,3.5,6,0,2,7,16,340,4.1875,21.25,35,27,8,9,11,2,1,18.933333333333334,23.6,20.054230954230963,25.05102453102453,Exam2016_OR_109_2.txt,2,2
1707,5.142857142857143,12,0,4,9,14,320,5.357142857142857,22.85714285714285,31,20,11,8,16,1,2,22.84615384615385,28.0,20.217696833081447,25.158102367717756,Exam2019_ABu_174_2.txt,1,2
1709,4.666666666666667,7,3,6,3,9,150,4.111111111111111,16.666666666666668,16,11,5,2,14,1,3,15.0,20.0,14.138244047619049,18.16309523809524,Exam2016_OR_44_2.txt,3,2
1712,4.571428571428571,9,0,7,9,14,326,4.928571428571429,23.285714285714285,27,15,12,2,26,8,3,20.76923076923077,27.84615384615385,20.00977035784728,26.65297032027801,Exam2016_JSl_151_2.txt,2,2
1713,3.3125,8,0,3,2,16,211,3.3125,13.1875,24,21,3,6,10,3,1,10.666666666666666,14.133333333333333,12.164255744255742,15.298357013357014,Exam2016_OR_26_2.txt,1,2
1715,4.6,9,2,1,7,15,271,2.8666666666666667,18.066666666666663,25,17,8,8,21,2,3,15.0,19.642857142857142,16.013770158413017,21.13612637362637,Exam2017_OBy_86_2.txt,4,2
1716,4.2,9,0,9,10,15,324,9.0,21.6,21,12,9,8,13,6,1,17.5,24.0,16.89074397824398,22.881346233131943,Exam2016_JSl_132_2.txt,1,2
1718,5.363636363636363,7,3,6,7,11,246,7.0,22.363636363636363,25,16,9,4,18,2,3,16.6,21.5,19.011706349206356,24.95837301587301,Exam2014_EEm_17_2.txt,4,2
1722,4.8,9,2,4,14,15,273,5.4,18.2,28,15,13,4,14,2,2,16.357142857142858,21.0,15.873959572173858,20.607704993419283,Exam2017_EGe_211_2.txt,2,2
1723,3.7647058823529416,6,2,1,5,17,299,5.8235294117647065,17.588235294117652,29,21,8,11,15,0,1,13.5,18.125,13.760407734626485,18.657370060495055,Exam2017_OBy_156_2.txt,6,2
1724,5.5,11,1,4,7,16,346,5.0,21.625,35,19,16,12,19,2,7,18.266666666666666,24.2,18.824840899840897,25.046491101491103,Exam2014_AAl_2_2.txt,8,2
1725,4.875,9,2,5,2,16,313,5.8125,19.5625,30,24,6,7,16,2,5,14.466666666666669,20.2,15.541761201761195,21.483717763717767,Exam2016_OR_66_2.txt,1,2
1726,3.95,7,2,6,6,20,340,5.1,17.0,37,25,12,6,27,8,2,13.36842105263158,17.789473684210527,13.49863375494384,17.947187613140034,Exam2016_JSl_70_2.txt,1,2
1727,5.428571428571429,8,2,4,6,14,340,5.785714285714287,24.285714285714285,36,19,17,5,15,0,5,22.84615384615385,29.69230769230769,21.165841210071974,28.056116106116107,Exam2017_ABl_35_2.txt,2,2
1731,4.684210526315789,11,0,1,6,19,350,4.631578947368421,18.42105263157895,36,25,11,8,21,3,1,16.166666666666668,20.55555555555556,18.842956979476583,24.120843540083733,Exam2017_EGe_65_2.txt,1,2
1734,4.190476190476192,8,1,7,7,21,359,5.428571428571429,17.0952380952381,38,26,12,14,28,1,0,14.75,19.15,17.307689827802058,21.818138049171328,Exam2014_AAl_11_2.txt,5,2
1736,4.181818181818182,6,0,7,7,11,289,8.363636363636363,26.272727272727277,25,18,7,4,13,6,1,19.4,27.5,23.18809523809524,32.400357142857146,Exam2016_JSl_128_2.txt,1,2
1737,4.0,7,1,0,0,5,69,3.0,13.8,9,8,1,1,2,0,1,11.0,14.0,11.541666666666664,14.020833333333336,Exam2017_OBy_133_2.txt,1,2
1738,4.866666666666666,7,3,6,12,15,389,6.533333333333332,25.93333333333333,38,25,13,12,35,2,4,20.928571428571427,29.0,23.18938660545804,30.912783843140986,Exam2019_ABu_46_2.txt,5,2
1739,5.0,10,2,5,21,18,439,7.555555555555554,24.38888888888889,48,19,29,9,15,3,6,18.823529411764707,25.117647058823533,21.471018831226445,28.814472321219725,Exam2014_VPe_22_2.txt,1,2
1740,4.785714285714286,9,3,4,8,14,351,7.2857142857142865,25.07142857142857,35,21,14,5,12,2,2,22.84615384615385,28.384615384615387,24.511980113903192,30.48742518165595,Exam2014_ZEv_4_2.txt,2,2
1742,4.5555555555555545,6,3,8,10,18,350,5.833333333333332,19.444444444444443,27,20,7,6,24,3,4,13.823529411764708,19.294117647058822,13.979090973424883,19.46026444240112,Exam2014_VPe_13_2.txt,1,2
1744,3.423076923076924,8,0,1,4,26,354,3.7692307692307687,13.615384615384617,48,37,11,6,19,0,3,11.08,14.72,11.333750490747043,14.614756880665883,Exam2014_MGr_14_2.txt,1,2
1746,5.083333333333333,8,3,6,6,12,231,4.916666666666667,19.25,24,18,6,4,19,4,1,16.727272727272727,21.727272727272727,16.395054440508986,21.894037780401412,Exam2017_EGe_87_2.txt,2,2
1747,4.166666666666667,9,2,5,4,18,302,3.9444444444444446,16.77777777777778,31,22,9,4,19,0,8,14.647058823529411,19.352941176470583,15.128449016381545,19.50007082018327,Exam2014_MTsy_13_2.txt,2,2
1750,4.578947368421051,9,1,4,9,19,341,5.526315789473684,17.94736842105263,38,23,15,6,20,0,5,14.888888888888893,19.5,15.039384897963329,19.62291053626837,Exam2014_EPa_66_2.txt,6,2
1752,3.263157894736842,9,0,2,6,19,337,5.105263157894737,17.736842105263158,30,21,9,6,15,0,3,14.388888888888893,19.444444444444443,14.882013103091536,19.010310287025973,Exam2016_ZEv_32_2.txt,1,2
1756,5.0769230769230775,8,2,6,4,13,292,6.307692307692308,22.461538461538463,26,16,10,3,25,3,1,17.75,24.16666666666667,16.967520442520446,23.39041907166907,Exam2016_MTsy_45_2.txt,1,2
1759,4.157894736842104,8,3,3,8,19,341,5.7368421052631575,17.94736842105263,36,21,15,9,17,1,2,16.166666666666668,20.33333333333333,15.026596533459276,19.695866760327547,Exam2016_JSl_15_2.txt,1,2
1763,4.636363636363637,9,0,1,1,11,234,6.2727272727272725,21.272727272727277,23,20,3,7,11,0,5,16.2,21.6,17.475,22.300158730158728,Exam2014_ZEv_29_2.txt,2,2
1765,4.214285714285714,9,0,4,7,14,280,4.142857142857143,20.0,31,17,14,2,19,1,5,16.692307692307693,22.461538461538463,15.804885926039775,20.947761853531087,Exam2014_ADe_15_2.txt,2,2
1766,4.8,10,3,5,8,15,278,5.066666666666666,18.53333333333333,31,19,12,9,23,4,1,14.428571428571429,18.428571428571427,15.717575678289965,20.28554104625533,Exam2017_VSa_91_2.txt,1,2
1768,4.5555555555555545,8,2,5,7,18,332,3.611111111111111,18.444444444444443,29,19,10,12,22,2,2,15.411764705882351,20.529411764705888,16.065072754043342,21.150248934072465,Exam2014_VPe_41_2.txt,2,2
1769,4.0,9,1,1,8,17,288,3.1764705882352944,16.941176470588232,29,14,15,10,16,1,1,15.4375,20.0625,18.41121543387169,23.791789200382947,Exam2019_ABu_42_2.txt,5,2
1772,3.8947368421052633,7,0,3,7,19,307,4.526315789473684,16.157894736842106,32,23,9,6,12,1,4,12.27777777777778,16.333333333333332,13.085885383679502,17.388656269293524,Exam2014_ESha_63_2.txt,2,2
1774,4.6875,9,3,1,10,16,329,4.8125,20.5625,33,21,12,4,27,0,2,16.866666666666667,21.93333333333333,16.359696414696415,20.9309497909498,Exam2019_ABu_211_2.txt,1,2
1776,4.642857142857143,10,0,8,9,14,285,6.0,20.357142857142858,26,13,13,2,16,4,3,16.846153846153847,21.923076923076927,18.360874382028232,23.525404296558147,Exam2016_EKu_86_2.txt,2,2
1777,4.133333333333334,9,0,5,7,15,274,5.933333333333334,18.266666666666666,29,19,10,7,18,2,4,16.714285714285715,20.357142857142858,16.605437419723135,20.92230547230547,Exam2014_EPa_45_2.txt,2,2
1781,5.363636363636363,11,2,5,2,11,185,4.2727272727272725,16.818181818181817,19,12,7,6,6,1,6,12.6,16.0,13.243968253968252,17.430039682539682,Exam2015_KT_15_2.txt,1,2
1782,4.5,7,3,6,9,18,328,6.111111111111112,18.222222222222214,31,21,10,11,21,3,2,14.411764705882351,18.88235294117647,16.891755447551297,21.482202394875408,Exam2014_TSha_18_2.txt,2,2
1784,4.933333333333334,8,3,4,6,15,285,7.8,19.0,25,17,8,15,19,2,2,15.0,19.857142857142858,14.417311260168404,19.326452119309263,Exam2014_TSha_19_2.txt,2,2
1786,5.043478260869565,9,3,7,19,23,494,5.739130434782608,21.47826086956522,46,22,24,16,32,4,4,17.59090909090909,23.318181818181817,18.31057738486144,24.254832376593924,Exam2019_ABu_170_2.txt,3,2
1789,4.105263157894736,8,0,4,8,19,356,6.947368421052633,18.73684210526316,36,22,14,6,24,3,3,15.611111111111107,20.666666666666668,15.041814988751266,19.22061417159457,Exam2017_EGe_104_2.txt,1,2
1792,4.647058823529412,7,3,6,7,17,362,5.529411764705882,21.294117647058822,36,27,9,5,16,1,3,17.0625,23.875,17.074470234626485,23.966120164557665,Exam2014_ZEv_8_2.txt,3,2
1796,5.0769230769230775,9,3,5,8,13,368,9.0,28.30769230769231,32,19,13,5,22,0,4,20.5,28.16666666666667,24.700868807118805,33.21370851370851,Exam2016_OR_78_2.txt,3,2
1798,4.428571428571429,6,3,7,6,14,268,7.142857142857142,19.142857142857142,27,17,10,5,18,0,8,14.923076923076923,20.53846153846154,16.223513665821358,21.85035007727316,Exam2016_ZEv_50_2.txt,1,2
1800,3.294117647058824,6,0,1,5,17,242,4.235294117647058,14.235294117647056,25,19,6,3,28,1,1,10.75,14.1875,12.745235320235318,16.695236794455546,Exam2016_JSl_39_2.txt,4,2
1801,4.823529411764706,9,3,4,4,17,328,4.647058823529412,19.294117647058822,30,24,6,14,27,2,3,15.0,20.0625,18.39191771769897,23.794274388805643,Exam2019_ABu_44_2.txt,3,2
1802,3.5,5,1,10,0,18,284,6.111111111111112,15.77777777777778,22,22,0,8,28,3,5,14.117647058823527,18.294117647058822,14.07763344882722,18.486631001639648,Exam2014_DAr_26_2.txt,2,2
1803,4.466666666666667,8,3,2,6,15,344,5.266666666666667,22.93333333333333,30,20,10,12,26,1,2,20.357142857142858,26.642857142857142,21.26627479663194,27.992796489225057,Exam2017_DPe_48_2.txt,2,2
1805,5.61904761904762,10,3,7,2,21,477,3.9047619047619047,22.714285714285715,51,37,14,13,27,4,6,18.65,24.95,18.9308139852064,25.78892636130639,Exam2019_ABu_208_2.txt,2,2
1806,4.461538461538462,7,0,8,2,13,258,5.461538461538462,19.846153846153847,24,20,4,5,9,1,4,17.416666666666668,22.58333333333333,17.346539802789806,22.77965367965368,Exam2014_AAl_5_2.txt,4,2
1811,4.176470588235294,9,0,8,13,17,404,5.470588235294118,23.764705882352946,36,15,21,7,18,1,7,22.25,28.4375,23.070899586524583,28.64877977924853,Exam2017_ABl_46_2.txt,2,2
1813,4.25,8,2,6,3,16,285,4.375,17.8125,23,20,3,6,20,4,1,13.333333333333336,19.066666666666663,13.298850038850038,18.75885040885041,Exam2017_OBy_200_2.txt,2,2
1814,4.8125,9,0,8,10,16,355,6.8125,22.1875,33,19,14,5,14,6,4,18.066666666666663,23.8,17.719361934361935,23.714550449550448,Exam2017_VSa_92_2.txt,4,2
1818,3.391304347826087,8,2,8,7,23,294,3.739130434782609,12.782608695652176,30,26,4,3,22,1,7,10.818181818181818,14.136363636363637,11.99371442306638,15.717195866451776,Exam2017_JSl_176_2.txt,2,2
1819,3.3571428571428568,6,0,0,5,14,233,6.357142857142858,16.642857142857142,26,15,11,4,11,1,2,15.153846153846152,19.615384615384613,15.516320858628552,19.43340633725249,Exam2014_ASt_42_2.txt,8,2
1820,4.956521739130435,11,0,5,12,23,485,4.782608695652174,21.08695652173913,42,27,15,13,31,4,4,15.863636363636363,21.5,15.736662216469774,21.403744591907767,Exam2019_ABu_173_2.txt,1,2
1822,4.333333333333333,8,2,1,4,15,305,9.0,20.33333333333333,32,21,11,6,26,2,2,17.642857142857142,21.642857142857142,18.70935948971664,23.38984884163456,Exam2017_ESa_50_2.txt,4,2
1823,4.75,10,2,3,7,16,305,5.875,19.0625,24,17,7,6,21,1,1,14.666666666666664,19.866666666666667,16.406232101232103,21.60525863025863,Exam2016_JSl_84_2.txt,2,2
1827,5.0,10,2,5,12,12,291,6.166666666666668,24.25,27,14,13,9,15,1,1,19.818181818181817,25.45454545454545,22.153453364817,28.66733897415716,Exam2014_TSha_1_2.txt,2,2
1829,4.461538461538462,6,3,5,5,13,347,7.461538461538463,26.69230769230769,33,21,12,7,15,0,4,21.0,27.58333333333333,26.18724747474748,33.44940175565176,Exam2016_MTsy_30_2.txt,1,2
1830,3.684210526315789,10,0,1,7,19,370,4.684210526315789,19.473684210526315,43,26,17,7,24,0,3,17.0,21.444444444444443,17.019570811360026,21.830350994321584,Exam2017_OBy_147_2.txt,3,2
1831,4.470588235294118,7,0,9,3,17,370,8.411764705882353,21.764705882352946,29,26,3,4,29,6,0,17.125,23.5625,17.481752362221112,23.97719797563548,Exam2019_ABu_117_2.txt,2,2
1832,5.3125,10,3,9,9,16,304,6.1875,19.0,29,17,12,4,25,7,1,13.866666666666667,19.466666666666665,16.6216872016872,22.656537906537903,Exam2017_ESa_25_2.txt,4,2
1833,3.7058823529411766,6,1,1,11,17,269,4.411764705882354,15.823529411764708,34,20,14,9,13,0,0,12.25,16.125,13.697935571373067,17.491395063270062,Exam2014_DZu_14_2.txt,1,2
1834,5.176470588235294,8,2,14,8,17,397,7.647058823529411,23.35294117647059,35,19,16,6,25,13,3,19.625,25.5625,22.268479784104787,28.303824474136967,Exam2016_JSl_51_2.txt,2,2
1837,4.461538461538462,7,2,5,2,13,290,6.307692307692308,22.30769230769231,26,23,3,6,23,2,5,19.58333333333333,24.41666666666667,18.44499458874459,24.45821308321308,Exam2016_EKu_110_2.txt,2,2
1841,4.823529411764706,11,2,4,13,17,379,7.882352941176472,22.294117647058822,40,18,22,15,16,4,5,21.4375,26.875,23.31462088258964,29.70953308843934,Exam2014_DZu_33_2.txt,1,2
1845,4.277777777777779,10,0,2,6,18,330,4.166666666666667,18.33333333333333,35,25,10,10,19,0,2,16.411764705882348,20.823529411764707,14.63197312587451,19.62733384454837,Exam2014_VPe_28_2.txt,1,2
1848,3.75,6,1,0,3,4,50,3.0,12.5,7,5,2,0,1,0,0,10.333333333333334,13.0,11.111111111111107,12.944444444444445,Exam2014_DZu_40_2.txt,1,2
1849,5.230769230769232,9,3,5,5,13,316,7.384615384615384,24.30769230769231,21,13,8,9,18,3,2,18.08333333333333,25.08333333333333,17.56411435786436,24.955772005772005,Exam2016_ZEv_19_2.txt,5,2
1856,5.2727272727272725,8,4,6,7,11,294,4.909090909090909,26.72727272727273,28,18,10,7,20,4,2,18.7,27.1,18.9711507936508,27.3284126984127,Exam2017_OBy_174_2.txt,1,2
1858,4.125,9,0,3,9,16,300,6.125,18.75,36,16,20,1,15,4,0,16.0,20.4,15.286119066119069,19.606826506826508,Exam2014_ADe_10_2.txt,1,2
1859,4.375,10,2,1,3,16,293,4.75,18.3125,37,31,6,7,13,0,2,15.266666666666667,19.933333333333334,18.107150627150627,23.299940984940985,Exam2014_AMe_26_2.txt,3,2
1860,5.866666666666666,12,3,7,14,15,448,8.8,29.86666666666667,45,19,26,12,26,4,2,25.57142857142857,34.0,26.227794824223395,35.13288834181692,Exam2019_ABu_15_2.txt,3,2
1861,3.65,6,1,2,9,20,295,3.7,14.75,26,18,8,5,17,1,1,12.789473684210524,16.57894736842105,13.956631153549434,17.825317175989326,Exam2016_OR_6_2.txt,3,2
1865,4.0,7,2,4,4,18,257,3.7222222222222223,14.27777777777778,27,22,5,9,13,2,3,12.235294117647056,16.235294117647058,11.466661275095529,15.384025125201594,Exam2016_OR_15_2.txt,1,2
1866,4.25,8,2,8,5,16,286,5.8125,17.875,23,19,4,4,15,3,8,14.8,19.4,13.943647093647096,18.045223665223663,Exam2017_NChe_3_2.txt,1,2
1867,4.9444444444444455,13,2,4,11,18,419,6.0555555555555545,23.277777777777786,43,27,16,8,14,2,2,18.0,23.764705882352946,21.431973615580887,27.53217198026887,Exam2019_EEr_297_2.txt,10,2
1868,5.615384615384616,13,2,4,8,13,339,7.538461538461537,26.07692307692308,34,17,17,8,23,0,2,23.16666666666667,29.83333333333333,27.03623737373737,33.709607984607985,Exam2017_ESa_53_2.txt,2,2
1869,2.9375,5,0,2,3,16,280,5.25,17.5,28,23,5,8,13,1,2,14.133333333333333,19.0,15.437123062123062,20.3120017020017,Exam2014_AMe_1_2.txt,6,2
1870,4.285714285714286,7,0,8,8,14,289,5.071428571428571,20.642857142857142,24,16,8,7,20,0,6,19.53846153846154,24.84615384615385,17.852693887309268,22.863645115568197,Exam2014_VPe_29_2.txt,3,2
1871,4.3125,6,2,3,2,16,284,5.9375,17.75,31,24,7,2,21,4,4,14.066666666666665,19.466666666666665,13.346421541421542,18.867613867613876,Exam2019_ABu_107_2.txt,3,2
1875,3.7857142857142856,7,1,7,10,14,272,5.7142857142857135,19.428571428571427,32,18,14,5,21,6,2,17.076923076923073,21.76923076923077,19.394452555991016,24.16038555461632,Exam2016_JSl_90_2.txt,2,2
1880,4.5,8,0,4,15,20,414,5.6,20.7,39,22,17,7,21,1,8,17.157894736842106,22.47368421052632,18.623252120166327,23.82826615972697,Exam2016_MTsy_2_2.txt,2,2
1883,4.235294117647058,8,0,4,5,17,308,4.117647058823529,18.11764705882353,32,22,10,10,24,3,1,13.8125,18.375,14.4662841498779,19.338860705266963,Exam2017_OBy_67_2.txt,1,2
1885,4.5,8,2,4,5,14,255,4.857142857142857,18.214285714285715,20,15,5,3,19,0,4,14.615384615384617,20.30769230769231,14.003371414909877,19.22735021388868,Exam2017_VSa_30_2.txt,1,2
1889,5.0588235294117645,16,2,6,7,17,420,7.529411764705883,24.70588235294117,44,27,17,9,18,6,2,19.9375,26.0625,26.850428564491068,33.70946700868576,Exam2017_VSa_78_2.txt,2,2
1891,5.5,9,2,5,6,12,316,6.916666666666668,26.33333333333333,29,17,12,11,23,3,1,21.0,29.0,22.65465367965368,30.60049521185885,Exam2019_ABu_125_2.txt,2,2
1893,4.818181818181818,7,3,5,7,11,275,5.363636363636363,25.0,30,20,10,8,12,2,3,22.1,28.0,20.783492063492066,26.78075396825397,Exam2019_ABu_97_2.txt,3,2
1894,6.4,9,3,0,24,10,404,9.5,40.4,38,8,30,12,33,0,2,34.77777777777778,44.77777777777778,34.231613756613754,44.061419753086426,Exam2019_ABu_187_2.txt,5,2
1895,4.5555555555555545,11,2,9,3,18,399,4.388888888888889,22.16666666666667,33,24,9,6,25,6,3,18.823529411764707,25.235294117647054,19.873738252328213,26.15300493912085,Exam2019_EEr_172_2.txt,2,2
1896,5.0,8,2,1,9,12,283,6.75,23.58333333333333,35,24,11,7,17,0,1,20.09090909090909,25.272727272727277,22.89237832874197,28.38318247409157,Exam2019_ABu_75_2.txt,2,2
1897,3.85,6,2,4,5,20,321,4.7,16.05,32,27,5,3,27,1,3,13.157894736842106,17.263157894736842,12.493112428190642,16.56213567564187,Exam2014_MGr_4_2.txt,8,2
1901,4.666666666666667,7,3,7,6,15,302,6.933333333333334,20.133333333333333,28,22,6,3,18,2,3,15.142857142857142,20.642857142857142,16.178293730079446,21.768727899085047,Exam2014_ESha_52_2.txt,1,2
1902,5.142857142857143,10,2,4,6,14,329,6.857142857142858,23.5,31,17,14,12,25,0,3,18.30769230769231,25.0,20.077169625246547,26.436250288173365,Exam2017_EGe_189_2.txt,1,2
1904,3.9375,6,0,4,8,16,331,9.75,20.6875,27,19,8,3,17,1,1,17.2,22.266666666666666,17.33212565212565,23.04288433788433,Exam2017_NMya_12_2.txt,3,2
1906,4.666666666666667,8,0,4,9,9,279,3.555555555555556,31.0,25,13,12,5,10,0,7,27.875,35.875,28.072172619047624,37.63244047619048,Exam2014_KKo_12_2.txt,1,2
1907,4.411764705882354,8,1,6,6,17,296,3.3529411764705883,17.411764705882348,32,23,9,5,21,3,5,15.8125,20.1875,15.004434714590964,18.7799232017982,Exam2014_EPa_12_2.txt,5,2
1910,4.066666666666666,8,0,5,8,15,344,6.2,22.93333333333333,25,19,6,9,11,2,5,19.214285714285715,24.85714285714285,19.263672835101406,25.101706032063174,Exam2014_MGr_9_2.txt,6,2
1911,4.666666666666667,9,0,4,10,12,325,6.75,27.08333333333333,36,21,15,7,9,0,3,24.63636363636364,30.72727272727273,24.23575364029909,30.88002098911189,Exam2014_EPa_58_2.txt,1,2
1917,5.7,10,3,7,6,10,298,7.3,29.8,26,16,10,11,14,5,4,22.0,30.88888888888889,23.620238095238093,32.54492945326279,Exam2014_EEm_14_2.txt,2,2
1920,5.5,12,0,6,5,10,254,5.9,25.4,27,16,11,6,11,3,4,20.0,27.33333333333333,21.65626102292769,28.919091710758376,Exam2016_JSl_38_2.txt,2,2
1921,5.307692307692308,9,3,7,8,13,301,8.076923076923077,23.153846153846157,29,19,10,9,17,0,7,20.08333333333333,27.16666666666667,20.41369047619048,27.63792989417989,Exam2014_EEm_12_2.txt,1,2
1922,4.705882352941177,11,2,7,15,17,408,6.764705882352941,24.0,35,13,22,7,15,5,3,20.3125,26.3125,22.77322703338328,28.81784985847485,Exam2019_ABu_67_2.txt,2,2
1923,5.764705882352941,12,2,6,10,17,394,4.470588235294118,23.176470588235286,40,25,15,9,33,3,0,20.8125,26.6875,19.20058066933067,24.649347440753694,Exam2017_ABl_37_2.txt,8,2
1925,3.75,7,0,5,4,12,244,6.666666666666668,20.33333333333333,21,17,4,3,23,2,2,16.636363636363637,21.545454545454547,18.001269185360094,23.414515282697103,Exam2016_EKu_6_2.txt,2,2
1927,4.307692307692308,10,0,1,5,13,343,5.9230769230769225,26.384615384615387,34,21,13,10,15,0,3,22.41666666666667,29.0,24.37372835497836,31.9376924001924,Exam2016_OR_123_2.txt,3,2
1928,4.071428571428571,7,0,4,3,14,271,4.714285714285714,19.357142857142858,21,20,1,11,19,0,4,19.23076923076923,23.69230769230769,18.59484126984127,22.60154076692539,Exam2017_OBy_2_2.txt,3,2
1929,5.25,8,3,1,3,8,207,3.875,25.875,24,19,5,7,12,0,1,18.857142857142858,26.0,23.21326530612245,30.597278911564626,Exam2014_VKo_32_2.txt,3,2
1934,5.411764705882354,9,0,7,9,17,394,5.0588235294117645,23.176470588235286,47,27,20,9,35,5,7,18.3125,24.0,19.587803862803863,25.807199571262068,Exam2017_EGe_186_2.txt,1,2
1936,4.375,7,2,1,5,16,283,4.4375,17.6875,33,22,11,7,17,2,2,13.733333333333333,18.4,15.266291856291854,19.814756724756727,Exam2017_ESa_45_2.txt,2,2
1938,5.6,12,2,0,9,10,245,3.8,24.5,24,11,13,2,22,0,2,19.777777777777786,27.222222222222214,21.997971781305115,29.00758377425044,Exam2014_ADe_1_2.txt,1,2
1939,4.5625,7,0,8,13,16,383,5.5,23.9375,38,16,22,5,21,2,8,19.866666666666667,24.8,20.35974617974618,25.911549561549567,Exam2014_EPa_62_2.txt,2,2
1940,5.266666666666667,7,2,8,6,15,308,5.533333333333332,20.53333333333333,35,23,12,8,19,1,4,16.5,21.428571428571427,16.201865991151706,21.04698793270222,Exam2014_TSha_3_2.txt,1,2
1942,3.5789473684210527,6,0,2,6,19,277,6.2631578947368425,14.578947368421051,26,16,10,5,16,1,2,12.5,16.61111111111111,11.694376012513269,15.64714343390814,Exam2017_DPe_15_2.txt,2,2
1943,4.333333333333333,7,0,4,8,12,271,6.833333333333332,22.58333333333333,30,20,10,4,17,4,0,20.545454545454547,25.90909090909091,22.333917093008,27.538249376885737,Exam2017_OBy_91_2.txt,1,2
1944,4.727272727272728,7,3,2,8,11,311,11.636363636363637,28.272727272727277,28,13,15,11,26,1,1,21.6,29.7,22.24654761904761,29.82511904761905,Exam2017_DPe_28_2.txt,8,2
1945,5.583333333333332,8,4,4,12,12,340,7.5,28.33333333333333,28,15,13,11,15,1,5,22.818181818181817,29.63636363636364,22.077990948445493,29.29348353666536,Exam2014_EEm_15_2.txt,2,2
1948,4.7,7,3,9,5,10,225,6.0,22.5,23,16,7,3,20,6,3,18.11111111111111,25.33333333333333,17.82826278659612,24.725970017636687,Exam2016_JSl_66_2.txt,1,2
1951,4.125,7,0,3,5,16,294,4.625,18.375,26,14,12,10,27,3,1,16.866666666666667,21.466666666666665,16.60154993154993,21.24358363858364,Exam2017_OBy_59_2.txt,3,2
1952,4.142857142857143,7,2,2,6,21,357,4.857142857142857,17.0,37,26,11,1,26,0,1,13.55,17.45,15.1463669438147,19.323363001377707,Exam2014_ADe_14_2.txt,3,2
1957,5.941176470588236,13,1,5,9,17,488,8.882352941176471,28.70588235294117,36,22,14,16,35,4,5,23.0625,31.375,24.03337521853147,32.94333374958375,Exam2017_EGe_265_2.txt,2,2
1961,4.071428571428571,7,2,8,4,14,304,5.642857142857142,21.714285714285715,23,18,5,3,20,3,7,17.846153846153847,24.461538461538463,17.530656522964215,23.26039729501268,Exam2014_ESha_36_2.txt,1,2
1964,4.125,10,0,10,6,16,346,7.25,21.625,34,22,12,3,18,3,9,16.866666666666667,22.266666666666666,17.768394753394748,23.187612387612383,Exam2016_EKu_122_2.txt,4,2
1965,5.133333333333334,8,3,6,7,15,420,10.4,28.0,32,22,10,12,25,2,3,21.071428571428573,27.57142857142857,22.49920734027877,29.98218190539619,Exam2019_ABu_230_2.txt,2,2
1969,4.285714285714286,8,0,5,6,14,329,8.142857142857142,23.5,34,22,12,2,18,4,5,18.30769230769231,24.07692307692308,23.971300494377413,30.873997583612965,Exam2016_EKu_3_2.txt,1,2
1972,4.352941176470588,9,2,5,10,17,352,5.0,20.705882352941178,34,21,13,7,18,0,9,19.125,24.75,19.66653416028416,24.743352394133645,Exam2017_VSa_84_2.txt,2,2
1974,3.739130434782609,8,0,6,9,23,433,4.3478260869565215,18.82608695652174,41,31,10,16,18,2,4,18.772727272727277,22.54545454545455,17.81935042745977,21.94885784306696,Exam2019_ABu_142_2.txt,3,2
1975,4.285714285714286,6,1,2,1,7,108,4.428571428571429,15.428571428571429,13,10,3,5,8,1,0,12.833333333333336,17.666666666666668,14.380555555555556,17.961111111111116,Exam2014_ASt_26_2.txt,3,2
1980,5.0,8,0,8,6,13,294,6.6923076923076925,22.615384615384613,31,21,10,7,22,4,3,18.33333333333333,24.25,19.39410473785474,26.30546837421837,Exam2016_ZEv_14_2.txt,3,2
1989,3.692307692307693,6,2,4,9,13,219,5.0769230769230775,16.846153846153847,25,13,12,4,14,1,3,14.583333333333336,18.416666666666668,14.54162457912458,18.646398508898507,Exam2014_AMe_24_2.txt,1,2
1991,4.615384615384615,8,3,1,4,13,275,7.153846153846153,21.15384615384616,27,18,9,7,16,5,1,17.666666666666668,23.91666666666667,18.265912097162094,24.1909601972102,Exam2017_ESa_8_2.txt,3,2
1992,5.5,9,3,3,9,12,308,5.25,25.66666666666667,33,17,16,9,18,1,5,20.272727272727277,27.09090909090909,22.90449626131444,30.98639315230224,Exam2019_ABu_96_2.txt,3,2
1994,5.666666666666668,9,3,9,8,12,308,5.333333333333333,25.66666666666667,33,21,12,6,21,1,8,20.0,26.818181818181817,21.61668962350781,28.24576282303555,Exam2016_EKu_10_2.txt,1,2
1996,3.555555555555556,7,0,5,4,18,284,4.888888888888889,15.77777777777778,24,18,6,9,20,2,0,14.117647058823527,18.352941176470583,13.018648594773165,16.99552061740643,Exam2019_EEr_168_2.txt,1,2
