,av_depth,max_depth,min_depth,num_acl,num_advcl,num_sent,num_tok,av_tok_before_root,av_len_sent,num_cl,num_tu,num_compl_tu,num_coord,num_adj_noun,num_part_noun,num_noun_inf,pos_sim_nei,lemma_sim_nei,pos_sim_all,lemma_sim_all,name,errors,type
1616,8.2,12,5,3,3,5,174,1.6,34.8,9,5,4,4,8,2,1,35.5,42.75,36.54166666666666,43.29166666666666,Exam2014_VPe_33_1.txt,3,1
1619,4.0,7,0,6,3,12,204,6.75,17.0,13,10,3,8,6,5,1,13.454545454545457,17.636363636363637,16.868401547947002,21.52344549390004,Exam2017_NChe_7_1.txt,1,1
1624,3.9,5,3,5,0,10,198,5.2,19.8,12,10,2,3,9,5,0,15.333333333333336,18.55555555555556,16.69567901234568,20.88289241622575,Exam2017_EGe_26_1.txt,2,1
1626,3.625,6,1,0,1,16,233,5.3125,14.5625,13,12,1,8,10,0,0,14.0,16.8,13.709589114589114,16.792749657749656,Exam2016_MTsy_43_1.txt,1,1
1627,5.7142857142857135,9,3,2,1,7,181,6.857142857142858,25.85714285714285,9,9,0,2,4,1,1,19.5,25.16666666666667,20.197222222222223,25.266666666666666,Exam2016_ZEv_24_1.txt,1,1
1628,5.333333333333333,8,2,3,2,6,184,7.0,30.66666666666667,14,9,5,2,9,1,1,22.6,30.0,23.06,31.4,Exam2016_MTsy_7_1.txt,1,1
1632,5.2,7,4,0,2,5,207,10.0,41.4,8,6,2,7,2,0,0,36.5,45.75,39.10416666666666,46.0625,Exam2017_MPa_15_1.txt,8,1
1633,4.875,7,2,7,4,8,228,11.5,28.5,13,8,5,4,12,3,3,23.142857142857142,30.285714285714285,23.715986394557824,29.401020408163262,Exam2016_EKu_110_1.txt,6,1
1635,4.625,8,3,2,1,8,178,6.875,22.25,11,10,1,2,10,3,0,20.0,23.285714285714285,17.895918367346944,22.02993197278911,Exam2017_ABl_11_1.txt,1,1
1636,2.9166666666666665,6,0,1,0,12,186,5.916666666666668,15.5,12,12,0,2,5,1,0,13.090909090909092,17.272727272727273,12.307513446149809,15.89787813196904,Exam2016_JSl_25_1.txt,19,1
1637,5.142857142857143,8,3,1,3,7,175,9.857142857142858,25.0,11,8,3,7,13,1,0,21.0,27.5,19.11111111111111,24.961111111111112,Exam2014_EZa_92_1.txt,3,1
1638,3.5454545454545454,8,2,1,0,11,158,5.181818181818182,14.363636363636363,13,12,1,4,7,0,1,10.4,13.6,11.569206349206349,14.99547619047619,Exam2016_MTsy_39_1.txt,9,1
1639,5.4444444444444455,7,3,4,4,9,219,7.111111111111112,24.33333333333333,22,16,6,7,13,0,1,21.25,27.625,21.848511904761907,28.46919642857143,Exam2016_EKu_125_1.txt,2,1
1640,5.333333333333333,7,3,2,1,6,191,8.166666666666666,31.83333333333333,9,7,2,4,11,0,0,24.8,33.2,23.55333333333333,32.1,Exam2019_ABu_72_1.txt,1,1
1641,3.8,6,3,1,0,10,187,5.3,18.7,10,10,0,5,9,0,0,16.444444444444443,21.11111111111111,15.554453262786597,19.966534391534392,Exam2016_OR_71_1.txt,8,1
1642,4.333333333333333,7,2,2,3,12,247,6.416666666666668,20.58333333333333,23,18,5,10,21,3,0,16.727272727272727,21.727272727272727,19.214744851108488,25.593713105076738,Exam2017_MPa_57_1.txt,2,1
1645,5.4444444444444455,8,3,1,4,9,245,10.333333333333334,27.222222222222214,21,13,8,5,10,2,1,25.75,33.125,24.45044642857143,30.66205357142857,Exam2014_ADe_17_1.txt,1,1
1646,4.090909090909091,7,2,1,1,11,202,7.363636363636362,18.363636363636363,16,13,3,2,9,1,0,15.0,19.1,14.64670634920635,18.885674603174607,Exam2014_ESha_66_1.txt,1,1
1649,4.0,6,2,1,1,10,187,7.3,18.7,14,13,1,8,19,0,1,15.111111111111107,20.11111111111111,14.039550264550266,18.14898589065256,Exam2017_AGo_1_1.txt,1,1
1651,6.5555555555555545,9,4,4,7,9,204,4.111111111111111,22.66666666666667,16,8,8,6,11,1,2,17.5,25.0,18.47767857142857,25.24776785714285,Exam2016_EKu_79_1.txt,4,1
1653,4.636363636363637,8,2,2,5,11,251,5.909090909090909,22.818181818181817,19,11,8,1,17,2,0,21.2,25.9,25.79543650793651,30.575079365079365,Exam2014_MTsy_27_1.txt,1,1
1654,5.285714285714286,7,4,0,3,7,193,7.428571428571429,27.57142857142857,11,8,3,5,10,0,0,21.166666666666668,26.83333333333333,20.855555555555554,27.16666666666667,Exam2017_MPa_64_1.txt,1,1
1658,6.0,8,4,5,4,6,181,8.5,30.16666666666667,12,8,4,4,9,4,0,25.6,31.6,24.996666666666663,32.10666666666667,Exam2017_OBy_40_1.txt,2,1
1661,3.1666666666666665,5,1,1,1,12,165,5.5,13.75,11,10,1,3,5,1,0,12.818181818181818,15.909090909090908,11.92573789846517,14.838774104683194,Exam2014_EPa_23_1.txt,2,1
1664,3.6666666666666665,5,2,2,2,9,188,7.444444444444445,20.88888888888889,11,9,2,7,6,2,0,19.625,23.75,18.43154761904762,22.13571428571429,Exam2017_OBy_119_1.txt,2,1
1669,4.153846153846153,6,2,0,4,13,278,9.846153846153848,21.384615384615387,18,15,3,4,6,0,1,17.916666666666668,23.16666666666667,18.400474987974988,22.24142316017316,Exam2014_MTsy_24_1.txt,3,1
1670,4.3,9,2,2,0,10,222,3.9,22.2,14,14,0,10,7,2,0,20.33333333333333,24.0,22.59713403880071,27.07402998236332,Exam2019_EEr_110_1.txt,1,1
1671,5.5,9,3,6,0,8,166,5.125,20.75,11,11,0,3,5,3,1,16.714285714285715,20.857142857142858,16.737755102040815,20.87925170068027,Exam2014_TSha_19_1.txt,2,1
1672,4.2,7,2,10,5,10,217,6.2,21.7,13,10,3,6,12,8,0,17.333333333333332,22.33333333333333,18.56962081128748,23.25396825396825,Exam2016_EKu_12_1.txt,1,1
1673,4.142857142857143,6,3,1,1,7,149,4.571428571428571,21.285714285714285,10,8,2,5,10,0,0,16.166666666666668,23.0,15.56388888888889,21.50833333333333,Exam2014_MGr_10_1.txt,4,1
1675,4.6,7,2,0,3,10,237,4.5,23.7,17,14,3,6,21,0,0,21.55555555555556,28.0,24.7141975308642,32.159964726631394,Exam2017_NMya_28_1.txt,5,1
1680,5.666666666666668,7,4,5,4,6,190,5.0,31.66666666666667,9,6,3,6,18,5,0,32.0,40.6,29.33,38.98333333333333,Exam2017_NMya_88_1.txt,1,1
1681,3.8571428571428568,5,3,2,2,7,176,6.285714285714287,25.142857142857142,13,10,3,4,10,3,0,19.5,25.16666666666667,19.022222222222226,23.413888888888888,Exam2019_ABu_194_1.txt,3,1
1682,3.6666666666666665,6,1,0,0,6,122,6.5,20.33333333333333,8,8,0,4,5,0,0,20.0,23.2,21.876666666666665,25.00666666666667,Exam2016_OR_56_1.txt,5,1
1683,4.857142857142857,6,4,6,9,7,246,6.428571428571429,35.142857142857146,25,16,9,4,12,5,3,26.33333333333333,33.0,27.119444444444447,33.31111111111111,Exam2017_EGe_154_1.txt,1,1
1686,5.0,8,2,7,1,7,183,5.857142857142858,26.142857142857142,13,10,3,3,20,5,0,21.83333333333333,28.5,20.844444444444445,27.53333333333333,Exam2015_APL_4_1.txt,2,1
1690,4.0,6,3,3,5,11,231,7.272727272727272,21.0,18,12,6,3,12,2,0,18.3,23.2,18.60964285714286,23.25801587301587,Exam2017_ESa_43_1.txt,1,1
1691,4.75,7,2,1,2,8,181,3.75,22.625,10,8,2,2,8,0,0,18.285714285714285,24.0,20.902380952380952,26.72142857142857,Exam2017_ABl_44_1.txt,2,1
1692,5.0,7,2,4,3,9,189,3.7777777777777777,21.0,16,14,2,3,13,4,0,19.25,24.125,18.12767857142857,22.70267857142857,Exam2017_VSa_44_1.txt,8,1
1693,6.285714285714287,12,3,1,1,7,181,5.7142857142857135,25.85714285714285,15,9,6,5,8,1,3,22.33333333333333,27.5,21.416666666666668,26.72777777777777,Exam2016_NMa_4_1.txt,5,1
1695,4.333333333333333,6,2,0,1,9,172,7.0,19.11111111111111,14,13,1,6,7,0,0,14.625,17.625,15.834523809523809,19.89375,Exam2017_MPa_41_1.txt,1,1
1696,4.5,7,2,1,3,10,222,7.3,22.2,16,12,4,4,9,0,0,18.444444444444443,24.55555555555556,18.751499118165786,23.966578483245147,Exam2014_EPa_81_1.txt,2,1
1698,4.2727272727272725,8,2,10,2,11,187,4.545454545454546,17.0,11,8,3,3,7,10,0,12.7,17.0,12.538611111111114,16.012261904761903,Exam2017_OBy_179_1.txt,2,1
1700,4.125,6,2,1,2,8,175,7.125,21.875,13,11,2,1,6,1,0,18.285714285714285,24.0,19.740816326530613,25.69625850340136,Exam2017_DPe_12_1.txt,1,1
1703,4.076923076923077,8,2,1,0,13,208,2.923076923076924,16.0,13,13,0,11,6,1,1,12.666666666666664,16.5,16.450084175084175,20.604262866762863,Exam2016_OR_18_1.txt,1,1
1704,4.0,8,2,2,4,9,205,7.666666666666668,22.777777777777786,14,11,3,2,7,2,0,21.375,27.25,17.408035714285713,23.120684523809523,Exam2014_AAl_9_1.txt,3,1
1705,5.625,10,3,2,2,8,187,6.875,23.375,16,13,3,5,11,0,2,18.285714285714285,23.285714285714285,23.14421768707483,28.40340136054422,Exam2014_VPe_37_1.txt,1,1
1706,4.888888888888889,8,2,1,2,9,233,8.777777777777779,25.88888888888889,12,10,2,5,10,0,1,20.875,25.5,24.584523809523805,29.67559523809524,Exam2014_ESha_49_1.txt,4,1
1708,3.7857142857142856,6,1,2,1,14,212,4.214285714285714,15.142857142857142,18,16,2,8,17,2,0,13.384615384615383,15.846153846153848,12.923835993066762,15.713549911626837,Exam2017_MPa_71_1.txt,3,1
1710,5.75,8,3,2,4,8,212,9.25,26.5,15,12,3,11,16,0,0,21.85714285714285,27.142857142857142,21.60204081632653,27.34285714285714,Exam2019_EEr_130_1.txt,1,1
1711,4.2,7,0,0,5,10,248,6.4,24.8,18,10,8,2,8,0,1,17.555555555555557,24.444444444444446,20.39497354497355,27.62526455026455,Exam2019_ABu_49_1.txt,2,1
1714,3.875,6,2,0,1,8,137,3.125,17.125,10,9,1,8,13,0,0,14.285714285714285,19.142857142857142,13.85578231292517,17.924489795918372,Exam2017_OBy_141_1.txt,1,1
1717,5.25,11,2,0,5,8,207,5.0,25.875,18,6,12,4,11,1,0,21.428571428571427,26.714285714285715,21.132653061224488,26.062585034013605,Exam2019_ABu_65_1.txt,1,1
1719,4.0,6,2,1,1,8,155,7.125,19.375,11,10,1,2,10,1,1,15.428571428571429,20.142857142857142,15.16904761904762,19.329931972789115,Exam2014_KKo_19_1.txt,2,1
1720,3.4545454545454546,5,1,1,2,11,184,6.909090909090909,16.727272727272727,14,12,2,4,8,1,0,14.6,17.7,15.789325396825395,18.7525,Exam2017_OBy_112_1.txt,4,1
1721,5.0,7,4,3,5,9,218,4.333333333333333,24.222222222222214,19,14,5,7,7,2,0,19.0,24.75,21.36056547619048,26.86428571428572,Exam2019_ABu_185_1.txt,3,1
1728,3.2307692307692317,5,2,0,2,13,231,6.538461538461537,17.76923076923077,15,13,2,7,6,0,0,19.75,22.25,18.19136604136604,21.165836940836943,Exam2017_DPe_32_1.txt,2,1
1729,4.857142857142857,9,2,3,1,7,179,6.0,25.57142857142857,8,7,1,6,6,2,2,21.66666666666667,26.16666666666667,22.441666666666663,27.961111111111112,Exam2014_EEm_17_1.txt,1,1
1730,3.7,6,3,0,0,10,172,3.6,17.2,14,12,2,3,10,0,0,16.444444444444443,20.33333333333333,15.878306878306878,19.89726631393298,Exam2017_OBy_130_1.txt,4,1
1732,3.5384615384615383,6,2,1,1,13,220,9.076923076923077,16.923076923076927,19,18,1,5,25,0,0,13.5,16.666666666666668,12.018792087542089,15.257587782587784,Exam2019_ABu_209_1.txt,8,1
1733,4.857142857142857,6,4,3,2,7,191,11.142857142857142,27.285714285714285,14,11,3,6,8,4,0,19.5,27.33333333333333,21.70833333333333,29.43055555555556,Exam2014_ADe_21_1.txt,1,1
1735,4.333333333333333,8,1,3,2,9,181,8.0,20.11111111111111,16,11,5,4,9,2,0,16.5,20.875,18.42485119047619,23.068005952380947,Exam2016_MTsy_54_1.txt,5,1
1741,4.875,7,2,5,6,8,195,4.875,24.375,11,8,3,2,11,4,0,23.42857142857143,29.142857142857142,23.6578231292517,28.66496598639456,Exam2016_EKu_114_1.txt,2,1
1743,4.181818181818182,7,3,1,2,11,230,7.545454545454546,20.90909090909091,15,11,4,1,14,1,1,16.1,21.1,16.033293650793652,21.17297619047619,Exam2014_EPa_29_1.txt,2,1
1745,5.25,9,3,4,4,8,211,10.375,26.375,20,11,9,3,10,1,0,19.285714285714285,24.714285714285715,23.227551020408164,29.464285714285715,Exam2014_ZEv_4_1.txt,7,1
1748,5.0,9,3,2,1,7,148,5.7142857142857135,21.142857142857142,10,10,0,4,6,3,0,14.5,19.166666666666668,14.933333333333335,20.21111111111112,Exam2014_EZa_9_1.txt,5,1
1749,3.5,7,2,0,5,14,247,3.7142857142857135,17.642857142857142,23,16,7,3,7,0,0,15.307692307692308,19.0,18.513369963369964,22.276365514827045,Exam2014_MTsy_21_1.txt,1,1
1751,3.8333333333333335,6,3,8,0,12,185,9.0,15.416666666666664,18,15,3,5,15,10,1,10.636363636363637,14.181818181818182,12.22950937950938,16.071438410074773,Exam2017_OBy_14_1.txt,11,1
1753,4.0,5,3,3,4,9,156,4.333333333333333,17.333333333333332,13,10,3,3,4,3,0,14.0,18.625,14.111011904761904,18.827529761904763,Exam2016_EKu_78_1.txt,1,1
1754,4.307692307692308,6,3,4,3,13,271,4.461538461538462,20.846153846153847,23,18,5,1,10,4,1,15.416666666666664,21.25,17.5893759018759,23.17446188071188,Exam2017_MPa_18_1.txt,1,1
1755,4.363636363636363,8,2,9,6,11,266,6.8181818181818175,24.181818181818183,17,11,6,3,10,10,0,19.5,25.7,18.24345238095238,23.97134920634921,Exam2016_EKu_90_1.txt,2,1
1757,4.090909090909091,6,2,0,1,11,198,6.181818181818183,18.0,18,16,2,3,4,1,0,15.5,17.5,15.95218253968254,19.040119047619047,Exam2017_ESa_38_1.txt,5,1
1758,3.727272727272727,5,3,1,6,11,209,7.636363636363638,19.0,22,13,9,2,3,1,0,15.4,20.0,14.68777777777778,19.043253968253968,Exam2014_ZEv_12_1.txt,7,1
1760,5.375,9,2,11,4,8,203,6.5,25.375,18,12,6,1,12,12,0,22.0,27.85714285714285,22.355102040816327,28.80918367346939,Exam2017_OBy_51_1.txt,7,1
1761,3.5,6,2,1,0,12,178,5.583333333333332,14.833333333333336,14,14,0,4,15,0,2,11.727272727272728,15.0,12.786963793781974,15.597071362980454,Exam2017_NMya_24_1.txt,1,1
1762,5.125,7,2,7,2,8,168,6.0,21.0,9,8,1,4,8,6,0,15.714285714285715,20.428571428571427,16.14455782312925,20.48469387755102,Exam2016_EKu_135_1.txt,1,1
1764,6.428571428571429,8,5,11,6,7,244,5.857142857142858,34.857142857142854,14,12,2,11,5,5,1,35.833333333333336,42.833333333333336,31.13055555555556,38.475,Exam2016_EKu_40_1.txt,5,1
1767,5.125,9,2,4,0,8,185,6.25,23.125,13,13,0,4,14,2,2,18.0,25.0,23.686394557823128,31.36768707482993,Exam2016_ZEv_12_1.txt,2,1
1770,6.285714285714287,9,3,0,2,7,197,11.285714285714285,28.142857142857142,13,8,5,4,3,0,0,19.166666666666668,26.16666666666667,23.12777777777778,30.302777777777774,Exam2019_ABu_51_1.txt,2,1
1771,4.7,7,3,4,3,10,214,7.9,21.4,15,13,2,3,7,4,1,18.444444444444443,22.0,17.6891975308642,21.32848324514991,Exam2014_DAr_27_1.txt,4,1
1773,5.666666666666668,8,3,0,1,6,175,3.8333333333333335,29.16666666666667,14,7,7,8,10,0,1,20.6,26.8,23.00333333333333,28.97333333333333,Exam2019_ABu_58_1.txt,2,1
1775,5.142857142857143,10,2,11,4,7,203,6.857142857142858,29.0,14,9,5,2,10,12,0,28.5,33.666666666666664,25.325,30.79166666666667,Exam2016_JSl_80_1.txt,2,1
1778,4.166666666666667,8,0,5,0,12,236,6.166666666666668,19.666666666666668,14,12,2,4,6,4,1,16.181818181818183,19.63636363636364,15.917152039879312,19.427249770431587,Exam2016_MTsy_8_1.txt,13,1
1779,5.4444444444444455,8,4,1,4,9,194,6.888888888888888,21.55555555555556,15,8,7,6,5,2,0,17.125,22.125,16.073809523809526,21.11592261904762,Exam2019_ABu_19_1.txt,1,1
1780,4.909090909090909,7,3,3,4,11,279,6.090909090909091,25.363636363636363,17,13,4,9,13,3,1,18.3,24.4,17.422777777777778,24.31376984126984,Exam2014_MGr_1_1.txt,2,1
1783,4.111111111111111,6,2,1,3,9,206,6.222222222222222,22.88888888888889,17,13,4,10,11,1,0,22.5,27.5,24.051041666666663,28.754166666666663,Exam2019_ABu_212_1.txt,3,1
1785,5.2727272727272725,7,3,4,2,11,263,4.545454545454546,23.90909090909091,18,17,1,11,11,2,2,20.5,25.7,20.368928571428565,26.30515873015873,Exam2016_OR_91_1.txt,8,1
1787,5.2727272727272725,10,4,8,5,11,263,9.818181818181818,23.90909090909091,21,16,5,12,15,2,2,19.4,25.6,20.00952380952381,26.385952380952386,Exam2019_ABu_116_1.txt,2,1
1788,4.166666666666667,9,1,2,1,12,184,4.0,15.333333333333336,17,17,0,9,4,2,0,13.909090909090908,17.0,16.55406664043028,19.96528269710088,Exam2014_EEm_23_1.txt,2,1
1790,3.4615384615384617,6,2,0,2,13,202,5.538461538461538,15.538461538461537,16,14,2,4,17,0,0,10.666666666666666,13.916666666666664,13.080904280904278,16.849025974025974,Exam2017_ABl_20_1.txt,2,1
1791,6.4,9,5,3,0,5,134,3.0,26.8,6,5,1,4,6,3,1,19.0,26.25,20.70833333333333,26.47916666666667,Exam2016_JSl_40_1.txt,4,1
1793,4.75,7,3,4,3,8,184,11.125,23.0,15,10,5,4,8,3,0,20.0,25.42857142857143,20.846938775510203,26.34557823129252,Exam2017_OBy_194_1.txt,3,1
1794,7.428571428571429,13,4,9,3,7,219,11.0,31.285714285714285,15,10,5,5,11,7,1,22.0,30.5,25.919444444444448,34.85,Exam2019_ABu_2_1.txt,3,1
1795,4.4375,9,3,3,2,16,328,9.0,20.5,20,18,2,10,24,2,0,15.533333333333331,21.0,15.4540342990343,20.557580382580387,Exam2019_ABu_193_1.txt,2,1
1797,5.5555555555555545,8,2,5,0,9,202,5.111111111111111,22.444444444444446,14,10,4,4,8,5,0,19.625,23.5,18.31934523809524,23.51369047619048,Exam2016_MTsy_5_1.txt,3,1
1799,5.0,6,4,0,0,5,145,13.6,29.0,7,7,0,7,2,0,0,23.25,30.0,22.16666666666667,29.8125,Exam2016_JSl_1_1.txt,7,1
1804,7.666666666666668,21,3,7,3,6,200,7.333333333333332,33.333333333333336,14,6,8,4,10,7,0,44.2,51.4,43.92333333333333,51.87333333333334,Exam2017_KTR_22_1.txt,1,1
1807,4.5555555555555545,6,3,5,2,9,198,4.5555555555555545,22.0,14,12,2,2,12,5,0,16.875,22.0,18.66279761904762,23.81145833333333,Exam2017_OBy_175_1.txt,1,1
1808,4.875,7,2,0,1,8,184,5.875,23.0,11,8,3,7,12,1,1,17.714285714285715,23.285714285714285,19.306802721088435,24.874489795918368,Exam2017_MPa_39_1.txt,1,1
1809,4.285714285714286,8,2,1,8,14,305,7.2142857142857135,21.785714285714285,22,14,8,6,13,2,1,19.384615384615387,24.23076923076923,21.23893542355081,25.547253387638,Exam2019_ABu_142_1.txt,3,1
1810,5.111111111111111,8,3,4,6,9,243,7.333333333333332,27.0,16,7,9,3,14,5,0,21.875,28.25,22.921875,29.962797619047624,Exam2014_EPa_37_1.txt,1,1
1812,4.4444444444444455,7,3,1,3,9,180,6.0,20.0,13,10,3,5,11,0,0,17.0,22.25,15.806101190476191,21.60119047619048,Exam2019_ABu_200_1.txt,1,1
1815,6.625,15,3,7,2,8,203,3.625,25.375,10,6,4,3,7,8,0,21.428571428571427,26.0,21.414625850340137,26.46666666666667,Exam2016_EKu_47_1.txt,4,1
1816,4.2727272727272725,7,2,3,0,11,218,9.454545454545457,19.818181818181817,15,14,1,4,12,2,0,16.7,21.0,19.332896825396823,23.554206349206357,Exam2014_EEm_33_1.txt,5,1
1817,3.7,6,0,5,0,10,132,4.6,13.2,7,7,0,4,5,5,0,11.666666666666664,14.444444444444445,11.29179894179894,13.976543209876544,Exam2017_OBy_66_1.txt,1,1
1821,6.428571428571429,11,3,5,6,7,235,3.8571428571428568,33.57142857142857,13,6,7,10,21,3,1,29.16666666666667,33.5,34.05833333333334,40.79722222222223,Exam2017_EGe_218_1.txt,2,1
1824,4.4,6,2,1,0,10,164,6.2,16.4,17,16,1,4,13,2,0,14.0,17.777777777777782,13.830114638447974,18.13641975308641,Exam2014_DZu_6_1.txt,2,1
1825,5.285714285714286,9,0,3,3,7,192,5.285714285714286,27.42857142857143,13,8,5,3,9,0,1,18.5,25.83333333333333,20.00277777777778,26.975,Exam2016_OR_80_1.txt,1,1
1826,4.7,6,1,3,2,10,197,7.2,19.7,22,13,9,4,11,9,0,16.88888888888889,21.11111111111111,18.175440917107583,21.8936507936508,Exam2017_OBy_68_1.txt,7,1
1828,4.4444444444444455,9,2,2,0,9,227,4.777777777777779,25.222222222222214,17,14,3,3,2,1,3,18.5,23.875,20.806994047619053,26.04270833333333,Exam2016_ZEv_25_1.txt,5,1
1835,4.2727272727272725,6,2,1,2,11,189,4.727272727272728,17.181818181818183,17,15,2,4,11,0,0,13.4,18.1,15.24186507936508,20.025079365079364,Exam2014_DAr_28_1.txt,1,1
1836,3.263157894736842,5,2,1,2,19,255,4.526315789473684,13.421052631578949,25,21,4,6,14,0,0,11.888888888888893,14.388888888888893,13.323881175106663,16.113106596562478,Exam2017_ESa_41_1.txt,1,1
1838,4.181818181818182,7,3,2,0,11,180,5.2727272727272725,16.363636363636363,14,14,0,9,10,2,0,13.2,15.9,13.216150793650794,16.318333333333335,Exam2014_DZu_41_1.txt,4,1
1839,5.5,8,4,2,0,4,106,5.0,26.5,7,5,2,3,11,1,1,21.0,27.66666666666667,21.11111111111111,26.55555555555556,Exam2017_EGe_21_1.txt,1,1
1840,4.666666666666667,6,3,0,2,9,169,7.444444444444445,18.777777777777786,12,10,2,2,17,0,0,17.25,21.75,17.086904761904762,21.45178571428571,Exam2017_MPa_48_1.txt,2,1
1842,5.142857142857143,8,3,3,1,7,199,6.428571428571429,28.42857142857143,12,11,1,7,7,4,0,22.16666666666667,27.83333333333333,22.644444444444453,28.07777777777777,Exam2019_ABu_53_1.txt,2,1
1843,4.090909090909091,7,0,2,2,11,217,6.909090909090909,19.727272727272727,14,9,5,5,5,2,1,15.3,20.7,15.055753968253969,20.216587301587307,Exam2016_MTsy_26_1.txt,1,1
1844,4.1,6,3,4,1,10,210,5.1,21.0,13,10,3,3,10,5,0,16.11111111111111,21.444444444444443,15.441269841269838,20.33888888888889,Exam2016_JSl_65_1.txt,1,1
1846,4.428571428571429,8,3,4,0,7,133,4.714285714285714,19.0,9,8,1,2,8,3,0,16.666666666666668,20.0,18.975,22.586111111111112,Exam2017_VSa_9_1.txt,3,1
1847,4.75,6,2,1,0,8,184,8.875,23.0,13,10,3,5,12,1,0,17.0,21.142857142857142,19.840476190476192,25.210884353741488,Exam2019_ABu_188_1.txt,2,1
1850,3.6666666666666665,5,2,0,0,12,192,8.583333333333334,16.0,13,12,1,0,9,0,0,13.545454545454543,16.545454545454547,12.826069132887314,15.59451331496786,Exam2017_DPe_28_1.txt,3,1
1851,3.0,6,0,3,0,14,210,4.571428571428571,15.0,14,14,0,6,8,4,0,11.692307692307692,13.615384615384617,14.652986543371158,16.720519437827132,Exam2017_DPe_56_1.txt,1,1
1852,3.4545454545454546,6,1,0,3,11,194,3.727272727272727,17.636363636363637,12,8,4,4,14,0,0,14.6,17.6,20.906547619047625,24.102261904761907,Exam2017_VSa_70_1.txt,2,1
1853,4.0,7,2,2,1,12,199,3.0,16.583333333333332,14,11,3,3,9,0,0,14.0,17.363636363636363,14.510681490226943,18.8851961170143,Exam2017_DPe_42_1.txt,2,1
1854,4.727272727272728,9,2,5,0,11,210,5.090909090909091,19.09090909090909,15,12,3,7,7,5,0,16.4,20.9,16.054523809523808,20.55496031746032,Exam2014_AAl_11_1.txt,1,1
1855,5.666666666666668,9,2,10,13,12,317,5.0,26.41666666666667,18,9,9,6,10,3,1,22.363636363636363,29.09090909090909,22.60629673356946,28.59572674799948,Exam2016_EKu_82_1.txt,3,1
1857,5.6,9,3,6,3,10,209,5.1,20.9,13,9,4,3,12,5,1,15.0,21.222222222222214,18.93055555555556,25.36150793650793,Exam2017_EGe_164_1.txt,1,1
1862,5.333333333333333,10,4,2,2,9,307,11.666666666666664,34.111111111111114,22,15,7,8,18,0,3,24.875,34.625,26.22351190476191,36.396875,Exam2016_ZEv_16_1.txt,7,1
1863,4.714285714285714,8,0,1,1,7,149,4.142857142857143,21.285714285714285,11,11,0,2,13,0,1,14.5,21.5,16.430555555555557,22.88055555555556,Exam2016_JSl_38_1.txt,1,1
1864,4.4444444444444455,7,3,1,1,9,215,6.111111111111112,23.88888888888889,15,13,2,4,16,2,0,18.0,21.5,22.570238095238093,26.40357142857143,Exam2014_MTsy_17_1.txt,1,1
1872,4.166666666666667,6,3,9,9,12,266,7.75,22.16666666666667,21,16,5,7,16,9,0,18.454545454545453,23.45454545454545,18.25758887577069,23.095500459136822,Exam2016_JSl_152_1.txt,1,1
1873,4.0,7,3,3,1,8,154,3.125,19.25,12,10,2,5,12,1,2,16.428571428571427,19.571428571428573,16.070068027210883,20.096938775510203,Exam2017_DPe_85_1.txt,2,1
1874,3.6666666666666665,5,2,3,3,12,247,6.25,20.58333333333333,17,12,5,5,18,2,0,19.90909090909091,24.09090909090909,21.42011675193493,25.829397874852425,Exam2017_DPe_7_1.txt,1,1
1876,4.5,7,3,0,1,12,241,6.75,20.08333333333333,21,18,3,4,11,0,3,17.454545454545453,20.363636363636363,16.873186409550044,20.36122917486554,Exam2014_EPa_5_1.txt,3,1
1877,4.875,8,3,3,2,8,192,5.75,24.0,18,15,3,3,9,1,0,21.142857142857142,26.42857142857143,23.535714285714285,28.48367346938776,Exam2014_ZEv_31_1.txt,2,1
1878,6.0,7,3,9,2,7,202,6.428571428571429,28.85714285714285,15,13,2,6,7,9,0,23.5,32.0,24.152777777777786,31.502777777777773,Exam2017_VSa_26_1.txt,1,1
1879,4.166666666666667,5,3,1,0,6,113,5.666666666666668,18.83333333333333,8,6,2,3,12,0,0,12.2,17.6,11.386666666666668,16.78333333333333,Exam2014_DZu_29_1.txt,2,1
1881,3.363636363636364,5,2,0,5,11,230,6.363636363636362,20.90909090909091,18,13,5,2,8,1,0,18.2,22.1,20.07095238095238,24.351706349206356,Exam2017_DPe_21_1.txt,1,1
1882,4.6,6,2,2,1,10,192,7.0,19.2,14,9,5,3,17,1,0,16.666666666666668,22.55555555555556,17.379012345679012,22.39413580246914,Exam2014_AEr_7_1.txt,1,1
1884,3.9166666666666665,7,2,2,2,12,219,3.583333333333333,18.25,16,15,1,1,5,1,1,13.909090909090908,18.363636363636363,17.300318116227206,21.70389938344484,Exam2016_OR_60_1.txt,8,1
1886,4.4444444444444455,6,2,2,2,9,206,5.0,22.88888888888889,15,8,7,4,4,1,0,17.625,21.5,18.85,23.19583333333333,Exam2014_EEm_32_1.txt,2,1
1887,5.1,12,2,10,5,10,268,5.0,26.8,20,12,8,6,12,11,0,23.66666666666667,29.222222222222214,26.84960317460317,32.48875661375661,Exam2016_EKu_67_1.txt,4,1
1888,3.555555555555556,5,2,1,3,9,177,6.222222222222222,19.666666666666668,13,10,3,4,10,0,2,16.75,21.5,16.53125,20.68095238095238,Exam2016_MTsy_28_1.txt,1,1
